Time,Open,High,Low,Close,Change,Volume
02/14/13,1517.47,1523.14,1514.02,1521.38,1.0500000000002,0
02/13/13,1519.43,1524.69,1515.93,1520.33,0.89999999999986,0
02/12/13,1517.01,1522.29,1515.61,1519.43,2.4200000000001,0
02/11/13,1517.93,1518.31,1513.61,1517.01,-0.92000000000007,0
02/08/13,1509.39,1518.31,1509.39,1517.93,8.54,0
02/07/13,1512.12,1512.9,1498.49,1509.39,-2.7299999999998,0
02/06/13,1508.29,1512.53,1504.71,1512.12,0.82999999999993,0
02/05/13,1495.71,1514.96,1495.71,1511.29,15.58,0
02/04/13,1510.08,1510.08,1495.02,1495.71,-17.46,0
02/01/13,1501.54,1514.41,1501.54,1513.17,15.06,0
01/31/13,1501.96,1504.19,1496.76,1498.11,-3.8500000000001,0
01/30/13,1507.84,1509.94,1500.11,1501.96,-5.8799999999999,0
01/29/13,1500.18,1509.35,1498.09,1507.84,7.6599999999999,0
01/28/13,1502.98,1503.23,1496.33,1500.18,-2.78,0
01/25/13,1494.82,1503.26,1494.82,1502.96,8.1400000000001,0
01/24/13,1494.81,1502.27,1489.46,1494.82,0.0099999999999909,0
01/23/13,1492.56,1496.13,1489.9,1494.81,2.25,0
01/22/13,1485.98,1492.56,1481.16,1492.56,6.5799999999999,0
01/18/13,1480.95,1485.98,1475.81,1485.98,5.04,0
01/17/13,1472.63,1485.16,1472.63,1480.94,8.3099999999999,0
01/16/13,1472.33,1473.96,1467.6,1472.63,0.29000000000019,0
01/15/13,1467.89,1473.31,1463.76,1472.34,1.6599999999999,0
01/14/13,1470.13,1471.83,1465.69,1470.68,-1.3699999999999,0
01/11/13,1472.12,1472.75,1467.58,1472.05,-0.069999999999936,0
01/10/13,1461.02,1472.3,1461.02,1472.12,11.1,0
01/09/13,1457.15,1464.73,1457.15,1461.02,3.8699999999999,0
01/08/13,1461.89,1461.89,1451.64,1457.15,-4.74,0
01/07/13,1464.57,1464.57,1456.62,1461.89,-4.5799999999999,0
01/04/13,1459.37,1467.94,1458.99,1466.47,7.1000000000001,0
01/03/13,1461.69,1465.47,1455.53,1459.37,-3.0500000000002,0
01/02/13,1426.19,1462.43,1426.19,1462.42,36.23,0
12/31/12,1402.43,1426.74,1398.11,1426.19,23.76,0
12/28/12,1418.1,1418.1,1401.58,1402.43,-15.67,0
12/27/12,1419.6,1422.8,1401.8,1418.1,-1.73,0
12/26/12,1426.66,1429.42,1416.43,1419.83,-6.8300000000002,0
12/24/12,1430.15,1430.15,1424.66,1426.66,-3.49,0
12/21/12,1443.67,1443.67,1422.58,1430.15,-13.54,0
12/20/12,1436.45,1443.7,1432.82,1443.69,7.8800000000001,0
12/19/12,1447.5,1447.75,1435.8,1435.81,-10.98,0
12/18/12,1430.47,1448,1430.47,1446.79,16.43,0
12/17/12,1414.39,1430.67,1414.39,1430.36,16.78,0
12/14/12,1419.45,1419.45,1411.88,1413.58,-5.8700000000001,0
12/13/12,1427.66,1431.36,1416,1419.45,-9.03,0
12/12/12,1427.84,1438.59,1426.76,1428.48,0.6400000000001,0
12/11/12,1418.55,1434.27,1418.55,1427.84,9.29,0
12/10/12,1418.07,1421.64,1415.64,1418.55,0.48000000000002,0
12/07/12,1413.95,1420.34,1410.9,1418.07,4.1299999999999,0
12/06/12,1409.43,1413.95,1405.93,1413.94,4.6600000000001,0
12/05/12,1407.05,1415.56,1398.23,1409.28,2.23,0
12/04/12,1409.15,1413.14,1403.65,1407.05,-2.4100000000001,0
12/03/12,1419.12,1423.73,1408.46,1409.46,-6.72,0
11/30/12,1415.95,1418.86,1411.63,1416.18,0.23000000000002,0
11/29/12,1412.24,1419.7,1409.17,1415.95,6.02,0
11/28/12,1398.77,1410.31,1385.43,1409.93,10.99,0
11/27/12,1405.82,1409.01,1398.03,1398.94,-7.3499999999999,0
11/26/12,1409.15,1409.15,1397.68,1406.29,-2.8600000000001,0
11/23/12,1391.03,1409.16,1391.03,1409.15,18.12,0
11/21/12,1387.79,1391.25,1386.39,1391.03,3.22,0
11/20/12,1386.82,1389.77,1377.04,1387.81,0.91999999999985,0
11/19/12,1365.2,1386.89,1365.2,1386.89,27.01,0
11/16/12,1353.37,1362.03,1343.35,1359.88,6.5500000000002,0
11/15/12,1355.41,1360.62,1348.05,1353.33,-2.1600000000001,0
11/14/12,1374.64,1380.13,1352.5,1355.49,-19.04,0
11/13/12,1375.65,1388.81,1371.39,1374.53,-5.5,0
11/12/12,1379.86,1384.87,1377.19,1380.03,0.18000000000006,0
11/09/12,1376.42,1391.39,1373.03,1379.85,2.3399999999999,0
11/08/12,1394.53,1401.23,1377.51,1377.51,-17.02,0
11/07/12,1428.27,1428.27,1388.14,1394.53,-33.86,0
11/06/12,1417.26,1433.38,1417.26,1428.39,11.13,0
11/05/12,1414.02,1419.9,1408.13,1417.26,3.0599999999999,0
11/02/12,1427.59,1434.27,1412.91,1414.2,-13.39,0
11/01/12,1412.2,1428.35,1412.2,1427.59,15.43,0
10/31/12,1410.99,1418.76,1405.95,1412.16,0.22000000000003,0
10/26/12,1412.97,1417.09,1403.28,1411.94,-1.03,0
10/25/12,1409.74,1421.12,1405.14,1412.97,4.22,0
10/24/12,1413.2,1420.04,1407.1,1408.75,-4.3599999999999,0
10/23/12,1433.74,1433.74,1407.56,1413.11,-20.71,0
10/22/12,1433.21,1435.46,1422.06,1433.82,0.62999999999988,0
10/19/12,1457.34,1457.34,1429.85,1433.19,-24.15,0
10/18/12,1460.94,1464.02,1452.63,1457.34,-3.5700000000002,0
10/17/12,1454.22,1462.2,1453.35,1460.91,5.99,0
10/16/12,1440.31,1455.51,1440.31,1454.92,14.79,0
10/15/12,1428.75,1441.31,1427.24,1440.13,11.54,0
10/12/12,1432.84,1438.43,1425.53,1428.59,-4.25,0
10/11/12,1432.82,1443.9,1432.82,1432.84,0.27999999999997,0
10/10/12,1441.48,1442.52,1430.64,1432.56,-8.9200000000001,0
10/09/12,1455.9,1455.9,1441.18,1441.48,-14.4,0
10/08/12,1460.93,1460.93,1453.1,1455.88,-5.05,0
10/05/12,1461.4,1470.96,1456.89,1460.93,-0.47000000000003,0
10/04/12,1451.08,1463.14,1451.08,1461.4,10.41,0
10/03/12,1446.05,1454.3,1441.99,1450.99,5.24,0
10/02/12,1444.99,1451.52,1439.01,1445.75,1.26,0
10/01/12,1440.9,1457.14,1440.9,1444.49,3.8199999999999,0
09/28/12,1447.13,1447.13,1435.6,1440.67,-6.48,0
09/27/12,1433.36,1450.2,1433.36,1447.15,13.83,0
09/26/12,1441.6,1441.6,1430.53,1433.32,-8.27,0
09/25/12,1456.94,1463.24,1441.59,1441.59,-15.3,0
09/24/12,1459.76,1460.72,1452.06,1456.89,-3.26,0
09/21/12,1460.34,1467.07,1459.51,1460.15,-0.1099999999999,0
09/20/12,1461.05,1461.23,1449.98,1460.26,-0.78999999999996,0
09/19/12,1459.5,1465.15,1457.88,1461.05,1.73,0
09/18/12,1461.19,1461.47,1456.13,1459.32,-1.8700000000001,0
09/17/12,1465.42,1465.63,1457.55,1461.19,-4.5799999999999,0
09/14/12,1460.07,1474.51,1460.07,1465.77,5.78,0
09/13/12,1436.56,1463.76,1435.34,1459.99,23.43,0
09/12/12,1433.56,1439.15,1432.99,1436.56,3,0
09/11/12,1429.13,1437.76,1429.13,1433.56,4.48,0
09/10/12,1437.92,1438.74,1428.98,1429.08,-8.8400000000001,0
09/07/12,1432.12,1437.92,1431.45,1437.92,5.8000000000002,0
09/06/12,1403.74,1432.12,1403.74,1432.12,28.68,0
09/05/12,1404.94,1408.81,1401.25,1403.44,-1.5,0
09/04/12,1406.54,1409.31,1396.56,1404.94,-1.6399999999999,0
08/31/12,1400.07,1413.09,1398.96,1406.58,7.0999999999999,0
08/30/12,1410.08,1410.08,1397.01,1399.48,-11.01,0
08/29/12,1409.32,1413.95,1406.57,1410.49,1.1900000000001,0
08/28/12,1410.44,1413.63,1405.59,1409.3,-1.1400000000001,0
08/27/12,1411.13,1416.17,1409.11,1410.44,-0.69000000000005,0
08/24/12,1401.99,1413.46,1398.04,1411.13,9.0500000000002,0
08/23/12,1413.49,1413.49,1400.5,1402.08,-11.41,0
08/22/12,1413.09,1416.12,1406.78,1413.49,0.31999999999994,0
08/21/12,1418.13,1426.68,1410.86,1413.17,-4.96,0
08/20/12,1417.85,1418.13,1412.12,1418.13,-0.029999999999973,0
08/17/12,1415.84,1418.71,1414.67,1418.16,2.6500000000001,0
08/16/12,1405.57,1417.44,1404.15,1415.51,9.98,0
08/15/12,1403.89,1407.73,1401.83,1405.53,1.5999999999999,0
08/14/12,1404.36,1410.03,1400.6,1403.93,-0.17999999999984,0
08/13/12,1405.87,1405.87,1397.32,1404.11,-1.76,0
08/10/12,1402.58,1405.98,1395.62,1405.87,3.0699999999999,0
08/09/12,1402.26,1405.95,1398.8,1402.8,0.57999999999993,0
08/08/12,1401.23,1404.14,1396.13,1402.22,0.87000000000012,0
08/07/12,1394.46,1407.14,1394.46,1401.35,7.1199999999999,0
08/06/12,1391.04,1399.63,1391.04,1394.23,3.24,0
08/03/12,1365.45,1394.16,1365.45,1390.99,25.99,0
08/02/12,1375.13,1375.13,1354.65,1365,-10.32,0
08/01/12,1379.32,1385.03,1373.35,1375.32,-4,0
07/31/12,1385.27,1387.16,1379.17,1379.32,-5.98,0
07/30/12,1385.94,1391.74,1381.37,1385.3,-0.67000000000007,0
07/27/12,1360.05,1389.19,1360.05,1385.97,25.95,0
07/26/12,1338.17,1363.13,1338.17,1360.02,22.13,0
07/25/12,1338.35,1343.98,1331.5,1337.89,-0.41999999999985,0
07/24/12,1350.52,1351.53,1329.24,1338.31,-12.21,0
07/23/12,1362.34,1362.34,1337.56,1350.52,-12.14,0
07/20/12,1376.51,1376.51,1362.19,1362.66,-13.85,0
07/19/12,1373.01,1380.39,1371.21,1376.51,3.73,0
07/18/12,1363.58,1375.26,1358.96,1372.78,9.1099999999999,0
07/17/12,1353.68,1365.36,1345.07,1363.67,10.03,0
07/16/12,1356.5,1357.26,1348.51,1353.64,-3.1399999999999,0
07/13/12,1334.81,1357.7,1334.81,1356.78,22.02,0
07/12/12,1341.29,1341.29,1325.41,1334.76,-6.6900000000001,0
07/11/12,1341.4,1345,1333.25,1341.45,-0.019999999999982,0
07/10/12,1352.96,1361.54,1336.27,1341.47,-10.99,0
07/09/12,1354.66,1354.87,1346.65,1352.46,-2.22,0
07/06/12,1367.09,1367.09,1348.03,1354.68,-12.9,0
07/05/12,1373.72,1373.85,1363.02,1367.58,-6.4400000000001,0
07/03/12,1365.75,1374.81,1363.53,1374.02,8.51,0
07/02/12,1362.33,1366.35,1355.7,1365.51,3.3499999999999,0
06/29/12,1330.12,1362.17,1330.12,1362.16,33.12,0
06/28/12,1331.52,1331.52,1313.29,1329.04,-2.8099999999999,0
06/27/12,1320.71,1334.4,1320.71,1331.85,11.86,0
06/26/12,1314.09,1324.24,1310.3,1319.99,6.27,0
06/25/12,1334.9,1334.9,1309.27,1313.72,-21.3,0
06/22/12,1325.92,1337.82,1325.92,1335.02,9.51,0
06/21/12,1355.43,1358.27,1324.41,1325.51,-30.18,0
06/20/12,1358.04,1361.01,1346.45,1355.69,-2.29,0
06/19/12,1344.83,1363.46,1344.83,1357.98,13.2,0
06/18/12,1342.42,1348.22,1334.46,1344.78,1.9400000000001,0
06/15/12,1329.19,1343.32,1329.19,1342.84,13.74,0
06/14/12,1314.88,1331.95,1314.45,1329.1,14.22,0
06/13/12,1324.02,1327.28,1310.51,1314.88,-9.3,0
06/12/12,1309.4,1324.31,1306.92,1324.18,15.25,0
06/11/12,1329.43,1335.52,1307.73,1308.93,-16.73,0
06/08/12,1314.99,1325.81,1307.77,1325.66,10.67,0
06/07/12,1316.15,1329.05,1312.68,1314.99,-0.1400000000001,0
06/06/12,1285.61,1315.13,1285.61,1315.13,29.63,0
06/05/12,1277.82,1287.62,1274.16,1285.5,7.3199999999999,0
06/04/12,1278.29,1282.55,1266.74,1278.18,0.1400000000001,0
06/01/12,1309.87,1309.87,1277.25,1278.04,-32.29,0
05/31/12,1313.09,1319.74,1298.9,1310.33,-2.99,0
05/30/12,1331.25,1331.25,1310.76,1313.32,-19.1,0
05/29/12,1318.9,1334.93,1318.9,1332.42,14.6,0
05/25/12,1320.81,1324.2,1314.23,1317.82,-2.8600000000001,0
05/24/12,1318.72,1324.14,1310.5,1320.68,1.8200000000002,0
05/23/12,1316.02,1320.71,1296.53,1318.86,2.2299999999998,0
05/22/12,1316.09,1328.49,1310.04,1316.63,0.6400000000001,0
05/21/12,1295.73,1316.39,1295.73,1315.99,20.77,0
05/18/12,1305.05,1312.24,1291.98,1295.22,-9.6399999999999,0
05/17/12,1324.82,1326.36,1304.86,1304.86,-19.94,0
05/16/12,1330.78,1341.78,1324.79,1324.8,-5.8600000000001,0
05/15/12,1338.36,1344.94,1328.41,1330.66,-7.6899999999998,0
05/14/12,1351.93,1351.93,1336.61,1338.35,-15.04,0
05/11/12,1358.11,1365.66,1348.89,1353.39,-4.5999999999999,0
05/10/12,1354.58,1365.88,1354.58,1357.99,3.4100000000001,0
05/09/12,1363.2,1363.73,1343.13,1354.58,-9.1400000000001,0
05/08/12,1369.16,1369.16,1347.75,1363.72,-5.8599999999999,0
05/07/12,1368.79,1373.91,1363.94,1369.58,0.48000000000002,0
05/04/12,1391.51,1391.51,1367.96,1369.1,-22.47,0
05/03/12,1402.32,1403.07,1388.71,1391.57,-10.74,0
05/02/12,1405.5,1405.5,1393.92,1402.31,-3.51,0
05/01/12,1397.86,1415.32,1395.73,1405.82,7.9099999999999,0
04/30/12,1403.26,1403.26,1394,1397.91,-5.4499999999998,0
04/27/12,1400.19,1406.64,1397.31,1403.36,3.3799999999999,0
04/26/12,1390.64,1402.09,1387.28,1399.98,9.29,0
04/25/12,1372.11,1391.37,1372.11,1390.69,18.72,0
04/24/12,1366.97,1375.57,1366.82,1371.97,5.03,0
04/23/12,1378.53,1378.53,1358.79,1366.94,-11.59,0
04/20/12,1376.96,1387.4,1376.96,1378.53,1.6099999999999,0
04/19/12,1385.08,1390.46,1370.3,1376.92,-8.22,0
04/18/12,1390.78,1390.78,1383.29,1385.14,-5.6399999999999,0
04/17/12,1369.57,1392.76,1369.57,1390.78,21.21,0
04/16/12,1370.27,1379.66,1365.61,1369.57,-0.69000000000005,0
04/13/12,1387.61,1387.61,1369.85,1370.26,-17.31,0
04/12/12,1368.77,1388.13,1368.77,1387.57,18.86,0
04/11/12,1358.98,1374.71,1358.98,1368.71,10.12,0
04/10/12,1382.18,1383.01,1357.38,1358.59,-23.61,0
04/09/12,1397.45,1397.45,1378.24,1382.2,-15.88,0
04/05/12,1398.79,1401.6,1392.92,1398.08,-0.88000000000011,0
04/04/12,1413.09,1413.09,1394.09,1398.96,-14.42,0
04/03/12,1418.98,1419,1404.62,1413.38,-5.6599999999999,0
04/02/12,1408.47,1422.38,1404.46,1419.04,10.57,0
03/30/12,1403.31,1410.89,1401.42,1408.47,5.1900000000001,0
03/29/12,1405.39,1405.39,1391.56,1403.28,-2.26,0
03/28/12,1412.52,1413.65,1397.2,1405.54,-6.98,0
03/27/12,1416.55,1419.15,1411.95,1412.52,-3.99,0
03/26/12,1397.11,1416.58,1397.11,1416.51,19.4,0
03/23/12,1393.35,1399.18,1386.93,1397.11,4.3299999999999,0
03/22/12,1399.68,1399.68,1388.73,1392.78,-10.11,0
03/21/12,1405.52,1407.75,1400.64,1402.89,-2.6299999999999,0
03/20/12,1409.59,1409.59,1397.68,1405.52,-4.23,0
03/19/12,1404.57,1414,1402.43,1409.75,5.5799999999999,0
03/16/12,1402.82,1405.88,1401.47,1404.17,1.5700000000002,0
03/15/12,1394.17,1402.63,1392.89,1402.6,8.3199999999999,0
03/14/12,1395.95,1399.42,1389.97,1394.28,-1.6700000000001,0
03/13/12,1374.58,1396.13,1374.58,1395.95,24.86,0
03/12/12,1370.78,1373.04,1366.69,1371.09,0.22000000000003,0
03/09/12,1366.89,1374.76,1366.89,1370.87,4.9599999999998,0
03/08/12,1355.47,1368.72,1355.47,1365.91,13.28,0
03/07/12,1343.39,1354.85,1343.39,1352.63,9.2700000000002,0
03/06/12,1359.72,1359.72,1340.03,1343.36,-20.97,0
03/05/12,1369.59,1369.59,1359.13,1364.33,-5.3000000000002,0
03/02/12,1374.09,1374.53,1366.42,1369.63,-4.4599999999998,0
03/01/12,1367.75,1376.17,1367.75,1374.09,8.4099999999999,0
02/29/12,1372.2,1378.04,1363.81,1365.68,-6.5,0
02/28/12,1367.56,1373.09,1365.97,1372.18,4.5900000000001,0
02/27/12,1365.2,1371.94,1354.92,1367.59,1.8499999999999,0
02/24/12,1364.4,1368.92,1363.47,1365.74,2.28,0
02/23/12,1357.53,1364.24,1352.28,1363.46,5.8,0
02/22/12,1362.11,1362.64,1355.53,1357.66,-4.55,0
02/21/12,1362.26,1367.76,1358.11,1362.21,0.98000000000002,0
02/17/12,1357.73,1363.33,1357.24,1361.23,3.1900000000001,0
02/16/12,1342.61,1359.02,1341.22,1358.04,14.81,0
02/15/12,1350.52,1355.87,1340.8,1343.23,-7.27,0
02/14/12,1351.3,1351.3,1340.83,1350.5,-1.27,0
02/13/12,1343.06,1353.35,1343.06,1351.77,9.1299999999999,0
02/10/12,1348.4,1348.4,1337.35,1342.64,-9.3099999999999,0
02/09/12,1349.97,1354.32,1344.63,1351.95,1.99,0
02/08/12,1347.28,1351,1341.95,1349.96,2.9100000000001,0
02/07/12,1344.33,1349.24,1335.92,1347.05,2.72,0
02/06/12,1344.32,1344.35,1337.52,1344.33,-0.57000000000016,0
02/03/12,1326.21,1345.34,1326.21,1344.9,19.36,0
02/02/12,1324.91,1329.19,1321.57,1325.54,1.45,0
02/01/12,1314.7,1330.52,1314.7,1324.09,11.68,0
01/31/12,1313.53,1321.41,1306.69,1312.41,-0.59999999999991,0
01/30/12,1312,1314,1300.49,1313.01,-3.3199999999999,0
01/27/12,1318.25,1320.06,1311.72,1316.33,-2.1000000000001,0
01/26/12,1327.31,1333.47,1313.6,1318.43,-7.6299999999999,0
01/25/12,1316.63,1328.3,1307.65,1326.06,11.41,0
01/24/12,1315.96,1315.96,1306.06,1314.65,-1.3499999999999,0
01/23/12,1315.42,1322.28,1309.89,1316,0.61999999999989,0
01/20/12,1312.37,1315.38,1309.17,1315.38,0.88000000000011,0
01/19/12,1309.44,1315.49,1308.23,1314.5,6.46,0
01/18/12,1293.65,1308.11,1290.99,1308.04,14.37,0
01/17/12,1290.22,1303,1290.22,1293.67,4.5800000000002,0
01/13/12,1292.37,1292.37,1277.61,1289.09,-6.4100000000001,0
01/12/12,1293.63,1296.82,1285.77,1295.5,3.02,0
01/11/12,1292.02,1293.8,1285.41,1292.48,0.40000000000009,0
01/10/12,1280.77,1296.46,1280.77,1292.08,11.38,0
01/09/12,1279.64,1281.99,1274.55,1280.7,2.8900000000001,0
01/06/12,1280.93,1281.84,1273.34,1277.81,-3.25,0
01/05/12,1277.3,1283.05,1265.26,1281.06,3.76,0
01/04/12,1275.65,1278.73,1268.1,1277.3,0.24000000000001,0
01/03/12,1258.86,1284.62,1258.86,1277.06,19.46,0
12/30/11,1262.82,1264.12,1257.46,1257.6,-5.4200000000001,0
12/29/11,1249.75,1263.54,1249.75,1263.02,13.38,0
12/28/11,1265.38,1265.85,1248.64,1249.64,-15.79,0
12/27/11,1265.02,1269.37,1262.3,1265.43,0.10000000000014,0
12/23/11,1254,1265.42,1254,1265.33,11.33,0
12/22/11,1245.94,1255.22,1245.19,1254,10.28,0
12/21/11,1240.06,1245.09,1229.51,1243.72,2.4200000000001,0
12/20/11,1213.32,1242.82,1213.32,1241.3,35.95,0
12/19/11,1221.34,1224.57,1202.37,1205.35,-14.31,0
12/16/11,1216.09,1231.04,1215.2,1219.66,3.9100000000001,0
12/15/11,1212.12,1225.6,1212.12,1215.75,3.9300000000001,0
12/14/11,1222.52,1224.21,1209.47,1211.82,-13.91,0
12/13/11,1240.59,1249.86,1219.43,1225.73,-10.74,0
12/12/11,1255.05,1255.05,1227.75,1236.47,-18.72,0
12/09/11,1234.48,1258.25,1234.48,1255.19,20.84,0
12/08/11,1260.87,1260.87,1231.47,1234.35,-26.66,0
12/07/11,1258.14,1267.06,1244.8,1261.01,2.54,0
12/06/11,1257.19,1266.03,1253.03,1258.47,1.3900000000001,0
12/05/11,1251.19,1266.73,1250.06,1257.08,12.8,0
12/02/11,1246.03,1260.08,1243.35,1244.28,-0.29999999999995,0
12/01/11,1245.07,1251.09,1239.73,1244.58,-2.3800000000001,0
11/30/11,1196.72,1247.11,1196.72,1246.96,51.77,0
11/29/11,1192.56,1203.67,1191.8,1195.19,2.6400000000001,0
11/28/11,1169.29,1197.35,1169.29,1192.55,33.88,0
11/25/11,1160.41,1172.66,1158.66,1158.67,-3.1199999999999,0
11/23/11,1187.48,1187.48,1161.79,1161.79,-26.25,0
11/22/11,1192.98,1196.81,1181.65,1188.04,-4.9400000000001,0
11/21/11,1215.62,1215.62,1183.16,1192.98,-22.67,0
11/18/11,1216.19,1223.51,1211.36,1215.65,-0.48000000000002,0
11/17/11,1236.04,1237.73,1209.43,1216.13,-20.78,0
11/16/11,1252.16,1259.61,1235.67,1236.91,-20.9,0
11/15/11,1251.7,1264.25,1244.34,1257.81,6.03,0
11/14/11,1263.85,1263.85,1246.68,1251.78,-12.07,0
11/11/11,1246.43,1266.98,1246.43,1263.85,24.15,0
11/10/11,1229.59,1246.22,1227.7,1239.7,10.6,0
11/09/11,1275.18,1275.18,1226.64,1229.1,-46.82,0
11/08/11,1261.12,1277.55,1254.99,1275.92,14.8,0
11/07/11,1253.21,1261.7,1240.75,1261.12,7.8899999999999,0
11/04/11,1260.82,1260.82,1238.92,1253.23,-7.9200000000001,0
11/03/11,1238.25,1263.21,1234.81,1261.15,23.25,0
11/02/11,1219.62,1242.48,1219.62,1237.9,19.62,0
11/01/11,1251,1251,1215.42,1218.28,-35.02,0
10/31/11,1279.06,1279.06,1253.16,1253.3,-31.79,0
10/28/11,1281.27,1287.08,1277.01,1285.09,0.5,0
10/27/11,1243.97,1292.66,1243.97,1284.59,42.59,0
10/26/11,1233.49,1246.28,1221.06,1242,12.95,0
10/25/11,1251.53,1251.53,1226.79,1229.05,-25.14,0
10/24/11,1238.72,1256.55,1238.72,1254.19,15.94,0
10/21/11,1215.39,1239.03,1215.39,1238.25,22.86,0
10/20/11,1211.1,1219.53,1197.34,1215.39,5.51,0
10/19/11,1223.46,1229.64,1206.31,1209.88,-15.5,0
10/18/11,1200.75,1233.1,1191.48,1225.38,24.52,0
10/17/11,1224.47,1224.47,1198.55,1200.86,-23.72,0
10/14/11,1205.65,1224.61,1205.65,1224.58,20.92,0
10/13/11,1206.96,1207.46,1190.58,1203.66,-3.5899999999999,0
10/12/11,1196.19,1220.25,1196.19,1207.25,11.71,0
10/11/11,1194.6,1199.24,1187.36,1195.54,0.64999999999986,0
10/10/11,1158.15,1194.91,1158.15,1194.89,39.43,0
10/07/11,1165.03,1171.4,1150.26,1155.46,-9.51,0
10/06/11,1144.11,1165.55,1134.95,1164.97,20.94,0
10/05/11,1124.03,1146.07,1115.68,1144.03,20.08,0
10/04/11,1094.41,1125.12,1074.77,1123.95,24.72,0
10/03/11,1131.21,1138.68,1099.02,1099.23,-32.19,0
09/30/11,1159.93,1159.93,1131.36,1131.42,-28.98,0
09/29/11,1158.69,1175.87,1139.93,1160.4,9.3400000000001,0
09/28/11,1177.54,1184.71,1150.4,1151.06,-24.32,0
09/27/11,1163.32,1195.86,1163.32,1175.38,12.43,0
09/26/11,1140.35,1164.19,1131.07,1162.95,26.52,0
09/23/11,1128.82,1141.72,1121.36,1136.43,6.8700000000001,0
09/22/11,1164.55,1164.55,1114.22,1129.56,-37.2,0
09/21/11,1203.63,1206.3,1166.21,1166.76,-35.33,0
09/20/11,1204.5,1220.37,1201.29,1202.09,-2,0
09/19/11,1214.99,1214.99,1188.36,1204.09,-11.92,0
09/16/11,1210.16,1220.06,1204.46,1216.01,6.9000000000001,0
09/15/11,1189.44,1209.11,1189.44,1209.11,20.43,0
09/14/11,1173.32,1202.38,1162.73,1188.68,15.81,0
09/13/11,1162.59,1176.41,1157.44,1172.87,10.6,0
09/12/11,1153.5,1162.52,1136.07,1162.27,8.04,0
09/09/11,1185.37,1185.37,1148.37,1154.23,-31.67,0
09/08/11,1197.98,1204.4,1183.34,1185.9,-12.72,0
09/07/11,1165.85,1198.62,1165.85,1198.62,33.38,0
09/06/11,1173.97,1173.97,1140.13,1165.24,-8.73,0
09/02/11,1203.9,1203.9,1170.56,1173.97,-30.45,0
09/01/11,1219.12,1228.46,1203.96,1204.42,-14.47,0
08/31/11,1213,1230.71,1209.35,1218.89,5.97,0
08/30/11,1209.76,1220.1,1195.77,1212.92,2.8400000000001,0
08/29/11,1177.91,1210.28,1177.91,1210.08,33.28,0
08/26/11,1158.85,1181.23,1135.91,1176.8,17.53,0
08/25/11,1180.56,1190.68,1155.47,1159.27,-18.33,0
08/24/11,1162.16,1178.56,1156.3,1177.6,15.25,0
08/23/11,1127.24,1162.35,1122.91,1162.35,38.53,0
08/22/11,1131.77,1145.49,1121.09,1123.82,0.28999999999996,0
08/19/11,1136.18,1154.39,1122.05,1123.53,-17.12,0
08/18/11,1189.62,1189.62,1131.03,1140.65,-53.24,0
08/17/11,1195.29,1208.47,1184.36,1193.89,1.1300000000001,0
08/16/11,1204.22,1204.22,1180.53,1192.76,-11.73,0
08/15/11,1183.58,1204.49,1183.58,1204.49,25.68,0
08/12/11,1176.31,1189.04,1170.74,1178.81,6.1699999999998,0
08/11/11,1121.3,1186.29,1121.3,1172.64,51.88,0
08/10/11,1163.65,1163.65,1118.01,1120.76,-51.77,0
08/09/11,1126.22,1172.88,1101.54,1172.53,53.07,0
08/08/11,1183.92,1183.92,1119.28,1119.46,-79.92,0
08/05/11,1200.28,1218.11,1168.09,1199.38,-0.68999999999983,0
08/04/11,1260.23,1260.23,1199.54,1200.07,-60.27,0
08/03/11,1254.25,1261.2,1234.56,1260.34,6.29,0
08/02/11,1286.56,1286.56,1254.03,1254.05,-32.89,0
08/01/11,1299.52,1307.38,1274.73,1286.94,-5.3399999999999,0
07/29/11,1294.37,1304.16,1282.86,1292.28,-8.3900000000001,0
07/28/11,1304.84,1316.32,1299.16,1300.67,-4.22,0
07/27/11,1327.58,1327.58,1303.49,1304.89,-27.05,0
07/26/11,1336.86,1338.51,1329.59,1331.94,-5.49,0
07/25/11,1338.91,1343.84,1331.09,1337.43,-7.5899999999999,0
07/22/11,1343.8,1346.1,1336.95,1345.02,1.22,0
07/21/11,1325.65,1347,1325.65,1343.8,17.96,0
07/20/11,1328.66,1330.43,1323.65,1325.84,-0.8900000000001,0
07/19/11,1310.95,1328.14,1310.95,1326.73,21.29,0
07/18/11,1315.94,1315.94,1295.92,1305.44,-10.7,0
07/15/11,1312.82,1317.7,1307.52,1316.14,7.2700000000002,0
07/14/11,1317.74,1326.88,1306.51,1308.87,-8.8500000000001,0
07/13/11,1314.45,1331.48,1314.45,1317.72,4.0799999999999,0
07/12/11,1319.61,1327.17,1313.33,1313.64,-5.8499999999999,0
07/11/11,1343.31,1343.31,1316.42,1319.49,-24.31,0
07/08/11,1352.39,1352.39,1333.71,1343.8,-9.4200000000001,0
07/07/11,1339.62,1356.48,1339.62,1353.22,14,0
07/06/11,1337.56,1340.94,1330.92,1339.22,1.3399999999999,0
07/05/11,1339.59,1340.89,1334.3,1337.88,-1.79,0
07/01/11,1320.84,1341.01,1318.18,1339.67,19.03,0
06/30/11,1307.64,1321.97,1307.64,1320.64,13.23,0
06/29/11,1296.85,1309.21,1296.85,1307.41,10.74,0
06/28/11,1280.21,1296.8,1280.21,1296.67,16.57,0
